ID,studyID,created_at,senator,text,source,is_quote,likes,retweets,hashtags,urls_url,link,urls_t.co,urls_expanded_url,media_or_link,media_url,media_t.co,media_expanded_url,media_type,mentions_screen_name,lang,quoted_text,quoted_created_at,quoted_source,quoted_like_count,quoted_retweet_count,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,status_url,name,sen_race,sen_gender,location,description,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,party,party2,coder1,coder2,coder1_category,coder2_category,coders_agreed,engage,dismiss,neither,category,ideology,followers,year,year2,length,1a_code,in_1a,TOXICITY,allnone,certitude,tone_pos,tone_neg,polite,moral
78,,1/22/20 1:01,SenatorCarper,"Republicans claim to want a fair trial, but they just voted three times to block relevant evidence from being considered.",Twitter for iPhone,TRUE,670,306,,twitter.com/nytimes/status…,yes,https://t.co/hjXCzxKKKC,https://twitter.com/nytimes/status/1219781759723806720,yes,,,,,,en,"The U.S. Senate rejected a third bid by Democrats to subpoena documents for President Trump's trial. A party-line vote blocked budget and defense records.
https://t.co/egiKF4pd8M",1/22/20 0:40,SocialFlow,338,176,nytimes,The New York Times,49944665,815,432605,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,TRUE,https://twitter.com/SenatorCarper/status/1219787157507911682,Senator Tom Carper,white,male,Delaware,"Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and Chairman @EPWCmte",FALSE,109678,1900,2086,10905,1492,2/9/11 19:46,TRUE,https://t.co/0KSoFFqCgL,http://www.carper.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.176,10.9678,2020,11,121,no_match,no_match,0.034962907,0,0,5,0,0,0
79,,7/9/19 14:58,SenatorCarper,"There's a lot on the line today. The Fifth Circuit will hear oral arguments in a lawsuit filed by Republicans to completely invalidate the #ACA. If successful, that means protections for millions living with pre-existing conditions, including 400,000 Delawareans GONE.",Twitter Web App,FALSE,45,35,ACA,,,,,yes,http://pbs.twimg.com/media/D_CsYoKXkAEmbzh.jpg,https://t.co/YlmXujd0zA,https://twitter.com/SenatorCarper/status/1148607448493821952/photo/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenatorCarper/status/1148607448493821952,Senator Tom Carper,white,male,Delaware,"Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and Chairman @EPWCmte",FALSE,109678,1900,2086,10905,1492,2/9/11 19:46,TRUE,https://t.co/0KSoFFqCgL,http://www.carper.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.176,10.9678,2019,10,268,no_match,no_match,0.02637897,0,2.5,2.5,2.5,0,0
80,,6/4/19 17:54,SenatorCarper,"Democrats and Republicans agree: threatening a neighbor and ally with senseless, shortsighted tariffs over an unrelated issue is simply reckless.",Twitter Web Client,TRUE,37,11,,twitter.com/burgessev/stat…,yes,https://t.co/uj56v8aXlo,https://twitter.com/burgessev/status/1135747013482561537,yes,,,,,,en,Trump could face new GOP rebuke on Mexico tariffs. Many on Hill think he'll have to declare another national emergency to impose them  https://t.co/ubvTMUGMQa,6/4/19 3:16,Twitter for iPhone,28,17,burgessev,Burgess Everett,121020,2247,44454,A hallway in the Capitol.,POLITICO co-congressional bureau chief.,TRUE,https://twitter.com/SenatorCarper/status/1135967984562966528,Senator Tom Carper,white,male,Delaware,"Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and Chairman @EPWCmte",FALSE,109678,1900,2086,10905,1492,2/9/11 19:46,TRUE,https://t.co/0KSoFFqCgL,http://www.carper.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.176,10.9678,2019,10,145,no_match,no_match,0.16827796,0,5,0,10,0,0
81,DD20,5/12/21 18:22,SenBobCasey,"The Big Lie is rooted in the belief that the votes of Black and Brown voters matter less and that their votes are somehow illegitimate. In choosing to once again endorse The Big Lie today, the House Republican Conference sided with white supremacy. Again.",Twitter Web App,FALSE,622,137,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1392545765357236225,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,dismiss,0,0,1,0,dismiss,-0.315,43.6421,2021,12,255,no_match,no_match,0.42390585,0,0,2.27,0,0,0
82,DD21,3/4/21 19:39,SenBobCasey,"As the Senate considers the American Rescue Plan, we're going to see Republicans attempt to derail the relief that the American people desperately need with BS amendment votes. I won't fall for it and play their game.",Twitter Web App,FALSE,835,162,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1367560378419470336,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,dismiss,1,0,1,0,dismiss,-0.315,43.6421,2021,12,217,no_match,no_match,0.16482529,0,0,8.11,2.7,0,0
83,,11/9/20 17:32,SenBobCasey,"""Too many people...have been forced to choose between living their lives and livingand that's not OK."" As SCOTUS gets ready to hear GOP's lawsuit against the ACA, read this powerful editorial from U Penn professor, Dr. Meenakshi Bewtra, on #WhatsAtStake:",Twitter for iPhone,FALSE,380,123,WhatsAtStake,huffpost.com/entry/obamacar…,yes,https://t.co/BGYISiXCla,https://www.huffpost.com/entry/obamacare-aca-supreme-court_n_5fa441efc5b623bfac4d3f7c?guccounter=1,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1325853702104735744,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,254,no_match,no_match,0.023632111,0,0,0,0,0,0
84,,9/24/20 23:23,SenBobCasey,"Congressmen, thank you for your letter outlining your fervent belief that only the Supreme Court nominations of Republican presidents should be considered during an election year. Your letter serves as further motivation to keep fighting for quality, affordable health care.",Twitter Web App,TRUE,435,73,,twitter.com/lauraolson/sta…,yes,https://t.co/nitFPsJPDV,https://twitter.com/lauraolson/status/1309158808200130560,yes,http://pbs.twimg.com/media/Eit3cAqXcAEQk2t.jpg,https://t.co/uvjXBhG3bg,https://twitter.com/SenBobCasey/status/1309272346067439618/photo/1,photo,,en,"From the political school of ""two can play at that game,"" 8 GOP members of PA's congressional delegation sent a letter urging @SenBobCasey to support a vote this year on a justice to replace RBG.

(Comes after Ds sent a letter to Toomey, urging him not to vote on nominee.) https://t.co/X6yxYS1H2n",9/24/20 15:52,Twitter for iPhone,4,4,lauraolson,Laura Olson,6404,3139,14940,"Washington, D.C.","Washington reporter, @StatesNewsroom. Previously chased PA politicos for @mcall. Nebraskan. @TheDailyNU alum. lolson@statesnewsroom.com (Header pic: @RKintzel)",TRUE,https://twitter.com/SenBobCasey/status/1309272346067439618,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,274,no_match,no_match,0.020408317,0,0,7.5,2.5,2.5,0
85,DD22,9/9/20 22:12,SenBobCasey,Over the next few days you're likely to hear a lot of Republicans in Washington offering excuses or flat out denying these reports. Don't believe them. It's literally on tape.,Twitter Web App,TRUE,1745,688,,twitter.com/brianstelter/s…,yes,https://t.co/PyT201dX55,https://twitter.com/brianstelter/status/1303727882523602946,yes,,,,,,en,"This is President Trump on tape, on February 7, saying that the coronavirus is ""more deadly than your – you know, your, even your strenuous flus."" But he minimized the threat in public. On February 26, he told the public ""I think that's a problem that's going to go away."" https://t.co/TOHTpqYtvZ",9/9/20 16:12,SnapStream TV Search,41881,24699,brianstelter,Brian Stelter,781279,7129,216381,New York City,"Anchor of @ReliableSources and @CNN's chief media correspondent. My book HOAX, about Trump & Fox News, comes out in paperback June 8. Email: bstelter@gmail.com",TRUE,https://twitter.com/SenBobCasey/status/1303818650844094465,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,dismiss,1,0,1,0,dismiss,-0.315,43.6421,2020,11,175,no_match,no_match,0.14777246,0,0,0,0,0,3.33
86,,9/2/20 18:59,SenBobCasey,"At the same time, almost 800,000 seniors and people with disabilities are on wait lists for home-based care through Medicaid. Without it, many will be forced into nursing homes during this pandemic. @SenWarren & I have demanded more HCBS funding. Senate GOP needs to listen.",Twitter Web App,FALSE,33,10,,,,,,yes,http://pbs.twimg.com/media/Eg7or_AXsAAY2b6.jpg,https://t.co/U79MwOmg1G,https://twitter.com/SenBobCasey/status/1301233265701945346/photo/1,photo,SenWarren,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1301233265701945346,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,274,no_match,no_match,0.02193547,0,0,2.27,2.27,0,0
87,,7/31/20 19:49,SenBobCasey,".@SenateDems WANT to negotiate & reach bipartisan agreement but the White House & @SenateGOP don't even have a unified position among their own party. They won't lead, they won't follow, they won't get out of the way. They only agree on a maniacal obsession w/ blocking HEROES./10",Twitter Web App,FALSE,150,31,,,,,,no,,,,,SenateDems SenateGOP,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1289287022918549505,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.315,43.6421,2020,11,280,no_match,no_match,0.2712817,0,0,4.35,0,0,2.17
88,,7/28/20 16:28,SenBobCasey,"Democrats passed a bill more than two months ago extending unemployment insurance for struggling workers, food assistance, testing & tracing, and support for local gov'tswhich Republicans have ignored. Don't ask me about their proposal. Ask me about their complacency.",Twitter Web App,FALSE,127,19,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1288149442491748355,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.315,43.6421,2020,11,268,no_match,no_match,0.11600884,0,0,2.56,2.56,0,0
89,,6/23/20 15:43,SenBobCasey,"In the middle of a global pandemic, Senate Republicans are rushing to confirm anti-ACA Trump-pick Cory Wilson to a lifetime seat on the 5th Circuit. We can't afford another judge who doesn't believe health care is a right. #StopWilson",Twitter Web App,FALSE,799,247,StopWilson,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1275454406855544837,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,234,no_match,no_match,0.048525527,0,0,2.56,2.56,0,2.56
90,DE9,4/9/20 16:43,SenBobCasey,"Republicans want more money for small business relief. Great. Democrats agree that's a good start, but additional COVID relief can't end there. There's so much more work to be done.",Twitter Web App,TRUE,83,20,,twitter.com/SenWhitehouse/…,yes,https://t.co/3DXatfQcxc,https://twitter.com/SenWhitehouse/status/1247619386107723778,yes,,,,,,en,McConnell's latest stunt to jam Chuck Schumer on SBA $$$ without even talking to him is a lousy way to run a Senate.,4/7/20 20:16,Twitter Web App,4341,1440,SenWhitehouse,Sheldon Whitehouse,471578,1918,16465,Rhode Island,"U.S. Senator from Rhode Island, the Ocean State.",TRUE,https://twitter.com/SenBobCasey/status/1248290523581906946,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,engage,neither,0,1,0,0,engage,-0.315,43.6421,2020,11,181,no_match,no_match,0.03753809,0,0,13.33,0,0,0
91,,3/25/20 20:12,SenBobCasey,"This agreement could have been even better for Main Street if not for the intransigence of Senate Republicans, who prioritized Wall Street and corporate interests over hardworking Americans. /7",Twitter Web App,FALSE,49,9,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1242907202177961984,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,193,no_match,no_match,0.0789077,0,0,6.9,0,0,0
92,,3/22/20 21:09,SenBobCasey,"Republican politicians spent three years attacking affordable health care, leaving families less prepared for #COVID19. The fact that they are even considering a special enrollment period shows the value of the ACA.",Twitter for iPhone,FALSE,186,60,COVID19,on.wsj.com/33G8Aub,yes,https://t.co/wegoWH2Ttr,https://on.wsj.com/33G8Aub,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1241834480417017858,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,215,no_match,no_match,0.085282035,0,0,3.13,3.13,0,0
93,,3/10/20 19:21,SenBobCasey,Unbelievable. Senate Republicans just blocked the #ForThePeople Act - again. This means Republicans blocked: -Free and fair elections -Voting rights -Prioritizing American needs over special interests -Restoring the democratic values that have guided our Nation for 250 years.,Twitter Web App,FALSE,3350,2585,ForThePeople,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1237458591310888965,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.315,43.6421,2020,11,276,no_match,no_match,0.06971766,0,0,8.11,0,0,0
94,,1/27/20 0:55,SenBobCasey,"If this report is accurate, the Senate needs to hear from John Bolton now. Senate Republicans face a clear choice: party or country. Given this report, to continue to block witnesses is to become fully complicit in this Administration's cover-up.",Twitter for iPhone,TRUE,1763,542,,twitter.com/nytimes/status…,yes,https://t.co/Y5EVdp4s9a,https://twitter.com/nytimes/status/1221571042159878146,yes,,,,,,en,"Breaking News: President Trump said he wanted to keep aid to Ukraine frozen until its officials helped him with investigations into Democrats, John Bolton wrote in an unpublished manuscript of a new book https://t.co/J1tJ5oPZAY",1/26/20 23:10,SocialFlow,24153,10701,nytimes,The New York Times,49944666,815,432605,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,TRUE,https://twitter.com/SenBobCasey/status/1221597596936024064,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,246,no_match,no_match,0.06372416,0,2.5,2.5,0,0,0
95,,1/25/20 0:17,SenBobCasey,"As the House managers wrap up their last day of opening arguments, you'll undoubtedly hear from my Republican colleagues what they've said all week: They heard nothing new But remember every single one of them voted repeatedly to BLOCK new witnesses & documents.",Twitter for iPhone,FALSE,1147,334,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1220863310645669894,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,262,no_match,no_match,0.0729142,7.14,2.38,4.76,2.38,0,0
96,,1/22/20 2:43,SenBobCasey,"The majority of Americans want a fair trial with witnesses. Senators must put country before party, listen to all the evidence and carefully consider the facts, and do their duty to uphold the Constitution and the rule of law. Call your Senators. It only takes 4 Republican votes",Twitter Web App,FALSE,314,76,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1219812900489048065,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2020,11,279,no_match,no_match,0.039254878,2.08,0,4.17,0,0,2.08
97,,12/18/19 23:04,SenBobCasey,"This has punted on the big question of severability, & GOP hopes to destroy ACA live another day as the case goes back to district court for further analysis. We'll hear lots more legal analysis in coming days but don't get distracted: GOP still wants to rip your health care away",Twitter Web App,FALSE,49,22,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1207436440419864579,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.315,43.6421,2019,10,280,no_match,no_match,0.13565879,0,0,4,2,0,0
98,,11/12/19 15:51,SenBobCasey,"With my Democratic colleagues, we have tried to pass legislation to reverse this policy. Republicans blocked it. We have written letters to the President calling him out. He won't to listen. However, I refuse to give up. /3",Twitter Web App,FALSE,17,9,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1194281595542396929,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.315,43.6421,2019,10,223,no_match,no_match,0.062925026,0,0,0,2.63,0,0
99,,11/12/19 15:51,SenBobCasey,"As a result of action taken by Trump and supported by Republicans in Congress, health insurance policies that do not cover pre-existing conditions can be marketed to consumers once again. This is wrong and goes against the protections passed as part of the Affordable Care Act. /2",Twitter Web App,FALSE,17,6,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBobCasey/status/1194281594204442624,Senator Bob Casey,white,male,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA's children and families.",FALSE,436421,889,3189,12753,1063,7/27/10 18:38,TRUE,https://t.co/SIksRZvAsX,https://www.casey.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.315,43.6421,2019,10,280,no_match,no_match,0.025520578,0,0,4.26,2.13,0,2.13
100,DE11,12/21/20 17:02,ChrisCoons,Congress has finally reached an agreement to provide desperately needed relief to people in Delaware and across the country. I am grateful to my colleaguesRepublicans and Democratswho worked for weeks to deliver compromise legislation after too many months of inaction.,TweetDeck,FALSE,67,5,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1341066586740961284,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,engage,engage,1,1,0,0,engage,-0.229,19.934,2020,11,269,no_match,no_match,0.029984225,0,0,5,2.5,0,0
101,,7/30/20 17:35,ChrisCoons,"Nearly one-third of Delaware renters are facing eviction, millions of families across the country are relying on unemployment benefits, and President Trump and Republicans can't even agree on a proposal to BEGIN negotiating with Democrats.",TweetDeck,FALSE,36,18,,,,,,yes,http://pbs.twimg.com/ext_tw_video_thumb/1288888273847365632/pu/img/vjF0rwwAXYn237bC.jpg,https://t.co/WEZX8fXOIY,https://twitter.com/ChrisCoons/status/1288890963696459778/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1288890963696459778,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,239,no_match,no_match,0.025005542,0,0,2.86,0,0,0
102,,6/19/20 1:31,ChrisCoons,"We had reason to believe Bolton had information relevant to the impeachment inquiry, yet he refused to testifyand Republicans voted to block his testimony. The question is, what are my GOP colleagues willing to do *now*? There must be oversight. There must be accountability.",Twitter for iPhone,FALSE,66,16,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1273790352445583363,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,275,no_match,no_match,0.035306264,0,9.09,0,2.27,0,0
103,,6/17/20 1:36,ChrisCoons,"Recovering from COVID-19 is going to take a long time and a lot of work, and Republicans and Democrats agree that we can expand our national service programs like @AmeriCorps to get our country & our economy back to full speed and uplift our communities. #CORPSAct #Stand4Service",TweetDeck,FALSE,90,32,CORPSAct Stand4Service,,,,,yes,http://pbs.twimg.com/ext_tw_video_thumb/1273029906843254784/pu/img/zc2rkAtkJHmOzoX-.jpg,https://t.co/i2klxPbCsB,https://twitter.com/ChrisCoons/status/1273066833646624770/video/1,photo,AmeriCorps,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1273066833646624770,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.229,19.934,2020,11,279,no_match,no_match,0.007601057,0,0,4.35,0,0,0
104,,5/7/20 16:57,ChrisCoons,"I'm a Democrat and @BillKristol is a lifelong conservative, but we agree that coronavirus denialism from President Trump and too many Republicans in Congress will hurt our economy and cost American lives. @usatodayopinion",TweetDeck,FALSE,853,210,,usatoday.com/story/opinion/…,yes,https://t.co/yWQvwCyEzQ,https://www.usatoday.com/story/opinion/2020/05/07/coons-kristol-pandemic-republicans-should-reject-trump-approach/5174839002/,yes,,,,,BillKristol usatodayopinion,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1258440708341432326,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,221,no_match,no_match,0.090114996,0,0,0,3.03,0,0
105,,4/18/20 19:36,ChrisCoons,"I agree: [V]oting by mail is safe and secure, and enjoys bipartisan support across the country. Many Republican election officials are onboard. And The $400 million that [Congress has] allocated so far is a small fraction of what is needed",Twitter for iPhone,FALSE,93,23,,nytimes.com/2020/04/16/opi…,yes,https://t.co/0BfZlsQFka,https://www.nytimes.com/2020/04/16/opinion/wisconsin-coronavirus-elections-mail.html,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1251595575478362113,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.229,19.934,2020,11,239,no_match,no_match,0.0129808,0,0,7.32,0,0,0
106,DE10,3/26/20 13:13,ChrisCoons,"I'm proud that Republicans and Democrats reached an agreement that will provide much-needed relief to the Delawareans, small businesses and nonprofits, and hospitals that have been impacted by #COVID19.",TweetDeck,FALSE,145,12,COVID19,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1243164087321796608,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,engage,engage,1,1,0,0,engage,-0.229,19.934,2020,11,202,no_match,no_match,0.0168681,0,0,6.9,0,0,0
